trialIndex	stimulus	isAnimate	left_option	right_option	response	response_time	xTrajectory	yTrajectory	tTrajectory
60	道士	True	animate	inanimate	left	0.818	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -2.0, -2.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -1.0, 3.0, 3.0, 0.0, -4.0, -21.0, -38.0, -57.0, -66.0, -67.0, -68.0, -72.0, -76.0, -106.0, -165.0, -239.0, -326.0, -477.0, -596.0, -704.0, -798.0, -874.0, -914.0, -929.0]	[-490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -485.0, -474.0, -454.0, -439.0, -439.0, -439.0, -439.0, -439.0, -439.0, -439.0, -439.0, -439.0, -439.0, -439.0, -439.0, -439.0, -439.0, -443.0, -447.0, -451.0, -451.0, -450.0, -445.0, -443.0, -427.0, -410.0, -394.0, -384.0, -381.0, -370.0, -341.0, -327.0, -269.0, -192.0, -109.0, -12.0, 139.0, 247.0, 352.0, 427.0, 499.0, 540.0, 540.0]	[0.014632201637141407, 0.01974298304412514, 0.02771379495970905, 0.046046457486227155, 0.06288681156001985, 0.0778679238865152, 0.09620058652944863, 0.11256955948192626, 0.12808417552150786, 0.14606355829164386, 0.16295033367350698, 0.17769797414075583, 0.19602244475390762, 0.21256618027109653, 0.22813028958626091, 0.2458669845946133, 0.2629264744464308, 0.27790861076209694, 0.29621738009154797, 0.3127334676682949, 0.3282733423402533, 0.34610356262419373, 0.36301047657616436, 0.37780556234065443, 0.39631093956995755, 0.41284511773847044, 0.4281317231943831, 0.44612714869435877, 0.46296784409787506, 0.47795271105132997, 0.49617887777276337, 0.5128144319169223, 0.5281037680106238, 0.5458759616594762, 0.5628555795410648, 0.5779223665595055, 0.5962072424590588, 0.6127728233113885, 0.6281270128674805, 0.6460384703241289, 0.6628754111006856, 0.6779295686865225, 0.6961113620782271, 0.7126806975575164, 0.7281277296133339, 0.7460105151403695, 0.7628751038573682, 0.77789751754608, 0.7962991293752566, 0.8123670464847237]
61	女王	True	inanimate	animate	right	0.935	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, -13.0, -25.0, -31.0, -33.0, -35.0, -37.0, -39.0, -40.0, -40.0, -40.0, -33.0, -11.0, 31.0, 104.0, 199.0, 339.0, 388.0, 547.0, 657.0, 740.0, 769.0]	[-490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -488.0, -485.0, -484.0, -483.0, -483.0, -481.0, -479.0, -478.0, -477.0, -477.0, -474.0, -458.0, -417.0, -357.0, -269.0, -161.0, 6.0, 61.0, 210.0, 301.0, 351.0, 365.0]	[0.0005631315289065242, 0.0055803875438869, 0.01642078731674701, 0.034883156535215676, 0.05134667886886746, 0.06668619101401418, 0.08467683778144419, 0.10152982117142528, 0.11647577618714422, 0.13471081748139113, 0.151185262366198, 0.16669305181130767, 0.18462328251916915, 0.2014472526498139, 0.21644747955724597, 0.234719043597579, 0.25104944594204426, 0.2666316459653899, 0.284366634208709, 0.3014152013929561, 0.3165591297438368, 0.33474536042194813, 0.3513519011903554, 0.36671462398953736, 0.38465850811917335, 0.401513539487496, 0.416493286495097, 0.4348665678407997, 0.45107170077972114, 0.4666283008409664, 0.48458925168961287, 0.5014391629956663, 0.5164516780059785, 0.5348628473002464, 0.5512417188147083, 0.5666849962435663, 0.5846479950705543, 0.6014924451010302, 0.6162704642629251, 0.6346270202193409, 0.6513704356038943, 0.6666304171085358, 0.6845968292327598, 0.7014382072957233, 0.7164841729681939, 0.7347451555542648, 0.7513257551472634, 0.7666577579220757, 0.7845115300733596, 0.8013348174281418, 0.8164381270762533, 0.8345345871057361, 0.8509192614583299, 0.8665919147897512, 0.8844992762897164, 0.9014055075822398]
62	将军	True	animate	inanimate	left	0.853	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 7.0, 7.0, 6.0, -2.0, -41.0, -114.0, -269.0, -324.0, -513.0, -621.0, -670.0, -794.0, -842.0, -866.0, -879.0, -882.0]	[-490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -488.0, -475.0, -468.0, -468.0, -468.0, -468.0, -468.0, -468.0, -468.0, -468.0, -468.0, -468.0, -468.0, -468.0, -468.0, -468.0, -468.0, -468.0, -468.0, -468.0, -468.0, -468.0, -468.0, -469.0, -470.0, -471.0, -471.0, -471.0, -460.0, -452.0, -418.0, -354.0, -241.0, -199.0, -40.0, 81.0, 139.0, 303.0, 388.0, 447.0, 491.0, 507.0]	[0.004254649509675801, 0.00965829472988844, 0.02405948203522712, 0.042029307573102415, 0.05911985877901316, 0.07402690185699612, 0.09230699914041907, 0.108860292006284, 0.12424383615143597, 0.14219045091886073, 0.15912023419514298, 0.1740197679027915, 0.19236062257550657, 0.20894463534932584, 0.22429575282149017, 0.24218946101609617, 0.25918000168167055, 0.274037892697379, 0.2924453073646873, 0.30866750702261925, 0.3243582509458065, 0.3420464765513316, 0.3590902652358636, 0.3737484763842076, 0.39212517091073096, 0.40894197300076485, 0.4243135704891756, 0.44220454792957753, 0.45916744065470994, 0.47384783846791834, 0.4923450236674398, 0.5087822632631287, 0.5242818605620414, 0.5420704381540418, 0.5589643814601004, 0.5740642778109759, 0.5984146440168843, 0.6088867452926934, 0.6244436866836622, 0.6421544402837753, 0.6591521488735452, 0.6740486106136814, 0.6922788732917979, 0.7088038354413584, 0.7242054702946916, 0.7418698025867343, 0.7588791165035218, 0.7740431834245101, 0.792326694005169, 0.8091107280924916, 0.8245226028375328]
63	汽车	False	animate	inanimate	right	0.9	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, -1.0, -2.0, -4.0, -21.0, -28.0, -98.0, -195.0, -256.0, -456.0, -536.0, -544.0, -544.0, -544.0, -544.0, -544.0, -544.0, -544.0, -544.0, -544.0, -547.0, -551.0, -551.0, -549.0, -542.0, -537.0, -531.0, -525.0, -512.0, -488.0, -427.0, -249.0, -173.0, 111.0, 338.0, 571.0, 772.0, 932.0, 959.0]	[-490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -489.0, -489.0, -489.0, -489.0, -488.0, -488.0, -486.0, -473.0, -466.0, -387.0, -279.0, -220.0, -18.0, 98.0, 118.0, 118.0, 118.0, 118.0, 118.0, 118.0, 118.0, 118.0, 118.0, 118.0, 113.0, 105.0, 101.0, 92.0, 91.0, 90.0, 87.0, 86.0, 86.0, 101.0, 172.0, 205.0, 318.0, 402.0, 478.0, 540.0, 540.0, 540.0]	[0.014293257845565677, 0.02056252397596836, 0.02702532592229545, 0.049521229113452137, 0.06229084392543882, 0.07762967341113836, 0.09536261367611587, 0.11236066359560937, 0.12793057563249022, 0.14540205465164036, 0.16228336875792593, 0.17779286473523825, 0.19540360779501498, 0.2124101910740137, 0.22734658874105662, 0.24577687261626124, 0.2623868267983198, 0.27780860022176057, 0.2956121964380145, 0.31551465031225234, 0.3274302495410666, 0.3457973867189139, 0.36234009824693203, 0.3777942983433604, 0.39552587328944355, 0.4124730646144599, 0.4274077556328848, 0.4456202689325437, 0.46213294321205467, 0.4789702252019197, 0.49529926222749054, 0.5123065281659365, 0.5274258804274723, 0.5457032470731065, 0.5621346839470789, 0.5776673906948417, 0.5953037337167189, 0.6124041836010292, 0.6274242078652605, 0.6456281879218295, 0.6621804567985237, 0.6777353500947356, 0.6952897731680423, 0.7124130923766643, 0.72741980466526, 0.7456637206487358, 0.7621798082254827, 0.7776486856164411, 0.7952744473004714, 0.8124585237819701, 0.8274334921734408, 0.845696181524545, 0.8623075010254979, 0.8777545330813155, 0.8955622252542526]
64	狐狸	True	animate	inanimate	left	0.784	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -2.0, -3.0, -5.0, -5.0, -7.0, -7.0, -7.0, -10.0, -19.0, -30.0, -51.0, -62.0, -127.0, -179.0, -253.0, -351.0, -460.0, -579.0, -706.0, -805.0, -885.0, -937.0, -941.0]	[-490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -489.0, -476.0, -475.0, -475.0, -475.0, -475.0, -475.0, -475.0, -475.0, -475.0, -475.0, -475.0, -475.0, -475.0, -475.0, -475.0, -476.0, -481.0, -482.0, -483.0, -484.0, -485.0, -485.0, -485.0, -480.0, -472.0, -464.0, -445.0, -431.0, -372.0, -301.0, -202.0, -92.0, 25.0, 135.0, 253.0, 356.0, 448.0, 523.0, 532.0]	[0.014110644697211683, 0.019960753619670868, 0.02677683555521071, 0.045719801797531545, 0.06208775076083839, 0.07748255890328437, 0.09542405372485518, 0.11220706382300705, 0.12768447457347065, 0.1452883908059448, 0.1622127128066495, 0.17702623060904443, 0.19548621051944792, 0.21212244732305408, 0.22754524473566562, 0.24540345428977162, 0.2622540482552722, 0.2773549685953185, 0.2955411992734298, 0.31208391080144793, 0.32749749219510704, 0.3452522777952254, 0.36235238634981215, 0.3770109388278797, 0.39550198009237647, 0.4121764461742714, 0.42747909436002374, 0.4451918959384784, 0.46221042587421834, 0.4772683382034302, 0.4955156674841419, 0.5120553070446476, 0.5275040458654985, 0.5453612313140184, 0.562216262682341, 0.5772734923521057, 0.5954928323626518, 0.6121201944770291, 0.6275044212816283, 0.6453773081302643, 0.6622429208364338, 0.6771127585088834, 0.695460781105794, 0.7120628847042099, 0.7273802101844922, 0.7452804036438465, 0.7621480643283576, 0.7772489845519885]
65	汽车	False	inanimate	animate	left	1.811	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 8.0, 16.0, 19.0, 24.0, 25.0, 21.0, 11.0, -1.0, -12.0, -18.0, -19.0, -19.0, -19.0, -17.0, -17.0, -17.0, -18.0, -31.0, -77.0, -159.0, -291.0, -466.0, -728.0, -801.0, -919.0, -960.0, -960.0, -960.0, -960.0, -960.0, -960.0, -960.0, -954.0, -932.0, -902.0, -793.0, -746.0, -583.0, -481.0, -406.0, -340.0, -298.0, -258.0, -225.0, -202.0, -188.0, -180.0, -178.0, -178.0, -187.0, -209.0, -265.0, -366.0, -513.0, -672.0, -824.0, -926.0, -960.0, -960.0, -960.0, -960.0, -960.0, -960.0, -960.0, -960.0, -960.0, -960.0, -960.0, -947.0, -913.0, -860.0, -807.0, -738.0, -603.0, -499.0, -418.0, -374.0, -363.0, -361.0, -365.0, -384.0, -413.0, -468.0, -556.0, -648.0, -754.0, -780.0, -782.0]	[-490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -483.0, -473.0, -444.0, -398.0, -397.0, -397.0, -397.0, -397.0, -397.0, -397.0, -397.0, -397.0, -397.0, -397.0, -398.0, -401.0, -402.0, -403.0, -402.0, -396.0, -389.0, -378.0, -366.0, -361.0, -359.0, -356.0, -352.0, -343.0, -336.0, -323.0, -307.0, -275.0, -207.0, -113.0, 1.0, 153.0, 342.0, 395.0, 485.0, 540.0, 540.0, 540.0, 540.0, 540.0, 540.0, 540.0, 536.0, 515.0, 494.0, 384.0, 321.0, 96.0, -57.0, -166.0, -230.0, -270.0, -304.0, -336.0, -353.0, -361.0, -363.0, -363.0, -363.0, -357.0, -337.0, -281.0, -161.0, 11.0, 189.0, 346.0, 452.0, 506.0, 511.0, 511.0, 511.0, 511.0, 511.0, 511.0, 511.0, 511.0, 511.0, 511.0, 501.0, 463.0, 420.0, 379.0, 323.0, 212.0, 126.0, 58.0, 26.0, 16.0, 14.0, 14.0, 21.0, 49.0, 138.0, 257.0, 382.0, 524.0, 540.0, 540.0]	[0.011650997796095908, 0.0246745643671602, 0.031162625062279403, 0.04010316450148821, 0.05688412662129849, 0.07191302557475865, 0.09023066947702318, 0.10649041587021202, 0.12211221049074084, 0.1400209373096004, 0.15689371805638075, 0.17185947042889893, 0.19017813832033426, 0.20678365521598607, 0.2221590073313564, 0.23994826746638864, 0.2569415387697518, 0.2716707473155111, 0.2900689458474517, 0.3067096200538799, 0.32215835875831544, 0.34001247223932296, 0.35702519956976175, 0.37192678125575185, 0.39028879860416055, 0.40654888621065766, 0.42216146492864937, 0.4400998876662925, 0.4569238577969372, 0.472072564647533, 0.49022909940686077, 0.5065151284215972, 0.5221942670177668, 0.5399217458907515, 0.5568020360078663, 0.5717380923451856, 0.5901427762582898, 0.6066786610754207, 0.6222970423987135, 0.6400258867070079, 0.6568389340536669, 0.6719227876747027, 0.6901878663338721, 0.7066107699647546, 0.7220700900070369, 0.7399573128204793, 0.7567816242808476, 0.7719439844368026, 0.7902705031447113, 0.806634014705196, 0.8222090466879308, 0.8401041202014312, 0.8570243462454528, 0.8718870159937069, 0.890096798655577, 0.9067050461890176, 0.9220889315474778, 0.9397430239478126, 0.9568086578510702, 0.9719273274531588, 0.9901644167257473, 1.0064876510296017, 1.0223442829446867, 1.0401369564933702, 1.0568694492103532, 1.0719236069126055, 1.090168546885252, 1.1065160158323124, 1.1219476879341528, 1.1398560734232888, 1.156862315372564, 1.1719352463260293, 1.1901675569824874, 1.2064440286485478, 1.2221883619204164, 1.2400353074772283, 1.2567640455672517, 1.2719492751639336, 1.2901757830986753, 1.306380233494565, 1.3220576654421166, 1.3399070003069937, 1.3569275783374906, 1.3718967440072447, 1.3901386120123789, 1.4063829983351752, 1.4221317688934505, 1.4399817864177749, 1.456847740453668, 1.4718974607530981, 1.4902178354095668, 1.5064004404703155, 1.5223403576528654, 1.5399924019584432, 1.5567638066131622, 1.5719196815043688, 1.5902120668906718, 1.6064585011918098, 1.6222953357500955, 1.6399900467367843, 1.6568341554375365, 1.671886265045032, 1.6901356423040852, 1.7066046259133145, 1.7220956899691373, 1.7399460488231853, 1.7567809416214004, 1.7718955151503906, 1.790176977752708]
66	椅子	False	animate	inanimate	right	0.843	[0.0, -4.0, -4.0, -8.0, -20.0, -25.0, -29.0, -29.0, -26.0, -14.0, -10.0, -10.0, -10.0, -10.0, -10.0, -10.0, -10.0, -10.0, -10.0, -10.0, -10.0, -10.0, -10.0, -10.0, -10.0, -10.0, -10.0, -10.0, -10.0, -10.0, -10.0, -3.0, -1.0, -10.0, -18.0, -24.0, -38.0, -70.0, -172.0, -218.0, -361.0, -448.0, -494.0, -500.0, -477.0, -377.0, -194.0, 52.0, 328.0, 597.0, 866.0]	[-490.0, -490.0, -490.0, -490.0, -488.0, -486.0, -484.0, -479.0, -468.0, -454.0, -449.0, -449.0, -449.0, -449.0, -449.0, -449.0, -449.0, -449.0, -449.0, -449.0, -449.0, -449.0, -449.0, -449.0, -449.0, -449.0, -449.0, -449.0, -449.0, -449.0, -449.0, -449.0, -448.0, -442.0, -434.0, -421.0, -397.0, -351.0, -234.0, -181.0, -28.0, 60.0, 122.0, 179.0, 252.0, 312.0, 361.0, 408.0, 457.0, 497.0, 517.0]	[0.0002357929479330778, 0.004936633282341063, 0.015737097011879086, 0.03421380219515413, 0.05062168720178306, 0.06602195661980659, 0.08392317406833172, 0.10079458949621767, 0.11582417110912502, 0.13413942570332438, 0.1506964733125642, 0.16606909467373043, 0.18379384302534163, 0.2007690236205235, 0.21553373069036752, 0.2339575293008238, 0.25064769678283483, 0.2659069956280291, 0.28373277850914747, 0.3007151271449402, 0.31582014344166964, 0.33412959531415254, 0.3506545575801283, 0.3660865710116923, 0.38373929797671735, 0.4009482917608693, 0.4157812655903399, 0.4341016401303932, 0.4506511783692986, 0.46603677049279213, 0.4838983933441341, 0.5008582139853388, 0.515857758349739, 0.534162090276368, 0.5506013778503984, 0.5660763992927969, 0.5838506408035755, 0.6007380988448858, 0.6157485658768564, 0.6339416231494397, 0.6504901373991743, 0.665897233528085, 0.683763976325281, 0.7009268902475014, 0.7158472451847047, 0.7342082385439426, 0.7505553661612794, 0.7659945475170389, 0.7837534291902557, 0.8007231483934447, 0.8157278128201142]
67	鸡蛋	False	animate	inanimate	right	1.448	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, -2.0, -2.0, -4.0, -4.0, -6.0, -6.0, -6.0, -4.0, -4.0, -4.0, -4.0, -4.0, -2.0, -2.0, 0.0, 1.0, 2.0, 4.0, 4.0, 4.0, 4.0, 5.0, 9.0, 19.0, 36.0, 62.0, 96.0, 131.0, 172.0, 212.0, 255.0, 294.0, 320.0, 338.0, 346.0, 346.0, 343.0, 324.0, 247.0, 150.0, 21.0, -150.0, -335.0, -499.0, -629.0, -720.0, -764.0, -778.0, -778.0, -778.0, -778.0, -778.0, -778.0, -778.0, -762.0, -624.0, -395.0, -145.0, 105.0, 344.0, 624.0, 681.0, 735.0, 735.0, 735.0]	[-490.0, -491.0, -491.0, -491.0, -491.0, -491.0, -490.0, -470.0, -459.0, -457.0, -457.0, -457.0, -457.0, -457.0, -457.0, -457.0, -457.0, -457.0, -457.0, -457.0, -457.0, -457.0, -457.0, -457.0, -457.0, -456.0, -456.0, -453.0, -453.0, -453.0, -451.0, -449.0, -448.0, -447.0, -447.0, -444.0, -444.0, -442.0, -441.0, -439.0, -438.0, -436.0, -435.0, -434.0, -431.0, -425.0, -414.0, -394.0, -372.0, -343.0, -304.0, -245.0, -175.0, -95.0, -21.0, 40.0, 95.0, 132.0, 155.0, 171.0, 191.0, 212.0, 224.0, 240.0, 269.0, 313.0, 357.0, 397.0, 428.0, 449.0, 459.0, 460.0, 460.0, 460.0, 460.0, 460.0, 460.0, 460.0, 439.0, 405.0, 389.0, 389.0, 406.0, 424.0, 424.0, 424.0, 424.0, 424.0]	[0.014764980180189013, 0.02195686975028366, 0.02820121857803315, 0.04709708096925169, 0.06327115267049521, 0.07886939530726522, 0.09681191411800683, 0.1135085669811815, 0.12855828716419637, 0.14685749914497137, 0.1632414908381179, 0.17883700283709913, 0.19653307902626693, 0.21365639835130423, 0.22856890270486474, 0.24683944263961166, 0.2632445968920365, 0.27887594897765666, 0.29678569978568703, 0.31367384048644453, 0.32876793399918824, 0.34695041005034, 0.3632613563677296, 0.37891591899096966, 0.3968051898991689, 0.41357795998919755, 0.42864747752901167, 0.4468835429288447, 0.4633764197351411, 0.47897432115860283, 0.4967652880586684, 0.5135773114161566, 0.5286058690398932, 0.5469354597153142, 0.5633819152135402, 0.5788118806667626, 0.5967247035587206, 0.6135179535485804, 0.6286956737749279, 0.6469453924801201, 0.6632181095192209, 0.6789928213693202, 0.6967909563099965, 0.713755214237608, 0.7286240280373022, 0.7468460986856371, 0.7633775462163612, 0.7787761089857668, 0.7965578598668799, 0.8135460112243891, 0.8286302060587332, 0.8469335141126066, 0.8631816550623626, 0.8790918763261288, 0.8967077392153442, 0.9134900666540489, 0.9285845016129315, 0.9467761935666203, 0.9631168359192088, 0.9788092866074294, 0.9966330213937908, 1.0135116047458723, 1.0286275437101722, 1.0468762384261936, 1.0630786407273263, 1.0788745153695345, 1.0966641168342903, 1.1134798949351534, 1.1285767192021012, 1.146725403261371, 1.163314877427183, 1.1788998080883175, 1.196469932445325, 1.2136519609484822, 1.228610886610113, 1.2467288507614285, 1.2632541542407125, 1.2789408022072166, 1.296736206393689, 1.313445488573052, 1.3285900994669646, 1.3467834981856868, 1.363406764343381, 1.3788694976828992, 1.39672531792894, 1.4136086798971519, 1.4286106135696173, 1.4468309775693342]
68	孔雀	True	inanimate	animate	right	1.122	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -4.0, -5.0, -9.0, -12.0, -17.0, -21.0, -28.0, -30.0, -35.0, -47.0, -104.0, -145.0, -311.0, -412.0, -478.0, -540.0, -614.0, -670.0, -702.0, -704.0, -681.0, -571.0, -288.0, -175.0, 166.0, 370.0, 519.0, 608.0, 642.0, 642.0, 642.0, 642.0, 642.0, 642.0, 642.0, 642.0, 642.0, 642.0, 642.0, 642.0, 642.0, 651.0, 667.0, 680.0, 691.0, 707.0, 723.0, 723.0]	[-490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -474.0, -469.0, -463.0, -453.0, -440.0, -428.0, -404.0, -397.0, -382.0, -355.0, -251.0, -184.0, 31.0, 129.0, 197.0, 263.0, 337.0, 386.0, 413.0, 424.0, 439.0, 447.0, 447.0, 447.0, 458.0, 481.0, 502.0, 513.0, 519.0, 519.0, 519.0, 519.0, 519.0, 519.0, 519.0, 519.0, 519.0, 519.0, 519.0, 519.0, 519.0, 521.0, 510.0, 495.0, 475.0, 449.0, 432.0, 432.0]	[0.004797027911990881, 0.009715638705529273, 0.025425838655792177, 0.04341375478543341, 0.06023874890524894, 0.07522293319925666, 0.09360781975556165, 0.11008124065119773, 0.125565136782825, 0.14343938895035535, 0.16036507626995444, 0.17522774601820856, 0.19359181122854352, 0.21007342415396124, 0.2254818856017664, 0.24327114585321397, 0.26034360646735877, 0.2752987773856148, 0.2936474826419726, 0.31002601294312626, 0.32554574904497713, 0.3432568439748138, 0.36029209929984063, 0.3753551315749064, 0.3936031435150653, 0.40998576977290213, 0.4255164285423234, 0.44317017949651927, 0.4602279626997188, 0.47521999769378453, 0.4935229644179344, 0.5099789772648364, 0.5254126973450184, 0.5432070775423199, 0.5601750902133062, 0.5753118505235761, 0.593469750485383, 0.6099482914432883, 0.6254540327936411, 0.6432497784262523, 0.6602410016348585, 0.6752084606559947, 0.6934421366313472, 0.7099162401864305, 0.7254308563424274, 0.7432948685018346, 0.7665137152653188, 0.7752832467667758, 0.7936241013230756, 0.8100760183297098, 0.8255694716935977, 0.8431020494317636, 0.8602755445754156, 0.875343355583027, 0.8934947702800855, 0.9099866230972111, 0.9254834898747504, 0.9433382860152051, 0.9602789920754731, 0.9753423656802624, 0.9936811722582206, 1.009821451967582, 1.025491033331491, 1.043135909596458, 1.0601254262728617, 1.075256383861415, 1.0934473931556568]
69	杯子	False	inanimate	animate	left	0.797	[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, -6.0, -17.0, -33.0, -46.0, -62.0, -78.0, -99.0, -125.0, -125.0, -125.0, -125.0, -125.0, -125.0, -125.0, -125.0, -125.0, -125.0, -125.0, -125.0, -123.0, -111.0, -109.0, -109.0, -109.0, -109.0, -107.0, -100.0, -93.0, -88.0, -90.0, -126.0, -186.0, -334.0, -452.0, -513.0, -678.0, -767.0, -819.0, -851.0, -857.0, -857.0]	[-490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -484.0, -476.0, -462.0, -445.0, -416.0, -364.0, -284.0, -185.0, -106.0, -106.0, -106.0, -106.0, -106.0, -106.0, -106.0, -106.0, -106.0, -106.0, -106.0, -106.0, -115.0, -127.0, -128.0, -128.0, -128.0, -128.0, -125.0, -111.0, -88.0, -54.0, -9.0, 48.0, 113.0, 213.0, 282.0, 316.0, 400.0, 455.0, 490.0, 509.0, 512.0, 512.0]	[0.01021773973479867, 0.015286878449842334, 0.021074864896945655, 0.03787767223548144, 0.05405788798816502, 0.06947795476298779, 0.08737029763869941, 0.1042461502365768, 0.1191484146984294, 0.13751282123848796, 0.15385414625052363, 0.16942371695768088, 0.18734097701963037, 0.20419259509071708, 0.2189467209391296, 0.23733979952521622, 0.2537797697586939, 0.2694128283765167, 0.28710480860900134, 0.30400796805042773, 0.3189467550255358, 0.33742619084659964, 0.3540412650909275, 0.3695749957114458, 0.38730588799808174, 0.40414624207187444, 0.419176506344229, 0.437403014395386, 0.45393924054224044, 0.4693855900550261, 0.4873308395035565, 0.504160953569226, 0.519099740544334, 0.5376583656761795, 0.554002421326004, 0.5695337627548724, 0.5873107349034399, 0.6041364116827026, 0.6192294813226908, 0.6374378986656666, 0.6538181356154382, 0.6693976048845798, 0.6871957398252562, 0.7041978858178481, 0.7192469234578311, 0.7375058580655605, 0.7539564096368849, 0.7694058310007676, 0.7872374166036025]
70	老师	True	animate	inanimate	left	0.965	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -3.0, -4.0, -4.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -7.0, -14.0, -27.0, -49.0, -115.0, -140.0, -191.0, -239.0, -241.0, -241.0, -233.0, -225.0, -223.0, -223.0, -223.0, -223.0, -223.0, -223.0, -221.0, -221.0, -221.0, -221.0, -224.0, -246.0, -294.0, -380.0, -474.0, -581.0, -707.0, -744.0, -800.0, -829.0, -838.0, -838.0]	[-490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -485.0, -482.0, -480.0, -479.0, -479.0, -479.0, -479.0, -479.0, -475.0, -468.0, -453.0, -425.0, -376.0, -298.0, -148.0, -90.0, 18.0, 103.0, 122.0, 124.0, 132.0, 132.0, 132.0, 132.0, 132.0, 132.0, 132.0, 132.0, 132.0, 132.0, 132.0, 132.0, 132.0, 143.0, 169.0, 208.0, 245.0, 289.0, 363.0, 383.0, 415.0, 433.0, 438.0, 438.0]	[0.007219128194265068, 0.011812448501586914, 0.015792051795870066, 0.03180296625941992, 0.04799410456325859, 0.06365993130020797, 0.08156353805679828, 0.09831616946030408, 0.11328328715171665, 0.13164223241619766, 0.14797877869568765, 0.1635517628164962, 0.18159258551895618, 0.1984544435981661, 0.21306794008705765, 0.23157638928387314, 0.24819590081460774, 0.263589343521744, 0.2813127264380455, 0.2982291978551075, 0.3132884753867984, 0.33156720746774226, 0.3482160735875368, 0.36355387908406556, 0.3815172191243619, 0.39841150387655944, 0.4132939708651975, 0.43154642020817846, 0.4480502197984606, 0.463530361186713, 0.48120834678411484, 0.49824121280107647, 0.5130629225168377, 0.5313334624515846, 0.5480239712633193, 0.5635942246299237, 0.5814060128759593, 0.5983689054846764, 0.6134688017191365, 0.631552632432431, 0.6480915893334895, 0.6635727547109127, 0.6814323295839131, 0.6983586995629594, 0.7132275133626536, 0.7315236532595009, 0.7480844554957002, 0.7635410449001938, 0.7814398730406538, 0.7984089097008109, 0.8133268754463643, 0.8316206260351464, 0.8480551349930465, 0.8636178789893165, 0.8814112351974472, 0.8983181492658332, 0.9130767124006525, 0.9313650015974417]
