trialIndex	stimulus	left_option	right_option	response	response_time	xTrajectory	yTrajectory	tTrajectory
52	inanimate/n76.jpg	animate	inanimate	right	0.815	[0.0, 0.0, 0.0, 0.0, -1.0, -16.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -28.0, -48.0, -85.0, -129.0, -211.0, -308.0, -406.0, -514.0, -609.0, -760.0, -832.0, -857.0, -872.0, -881.0, -894.0, -906.0, -915.0, -919.0, -919.0, -919.0, -922.0, -927.0, -927.0, -905.0, -835.0, -698.0, -533.0, -314.0, -78.0, 189.0, 432.0, 631.0, 772.0]	[-490.0, -490.0, -490.0, -490.0, -490.0, -491.0, -494.0, -494.0, -494.0, -494.0, -494.0, -494.0, -494.0, -494.0, -494.0, -494.0, -496.0, -504.0, -516.0, -523.0, -525.0, -512.0, -483.0, -434.0, -384.0, -269.0, -181.0, -139.0, -84.0, -9.0, 76.0, 155.0, 217.0, 261.0, 290.0, 318.0, 343.0, 385.0, 405.0, 423.0, 456.0, 492.0, 515.0, 540.0, 540.0, 540.0, 540.0, 540.0, 540.0]	[0.015229022603307385, 0.0209623956689029, 0.028745133015036117, 0.045603919053974096, 0.06250537173036719, 0.07865862212929642, 0.09588775464362698, 0.11227242891618516, 0.12922030290792463, 0.14569577180373017, 0.16249175254051806, 0.1787938241905067, 0.1957939221538254, 0.21224959372921148, 0.2292029290474602, 0.2453985047613969, 0.2624924693373032, 0.2786474263994023, 0.2957919082909939, 0.3122472385293804, 0.3292271978352801, 0.3453316375889699, 0.3624955754712573, 0.3789164310655906, 0.3958550890602055, 0.41225614732684335, 0.4291453120094957, 0.4456992875348078, 0.46257309223437915, 0.4786826519848546, 0.49582610987272346, 0.5123053334318683, 0.5291569514738512, 0.5456228630428086, 0.5625157823960762, 0.5786738114547916, 0.5958145386757678, 0.612243586263503, 0.6290883776455303, 0.6455921771921567, 0.6624356032334617, 0.678631520277122, 0.6957196821967955, 0.7121825217618607, 0.7291204970897525, 0.7456280513069942, 0.7625237013198785, 0.7789421675843187, 0.7957384896508302]
53	animate/a57.jpg	animate	inanimate	left	0.695	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 18.0, 42.0, 70.0, 86.0, 92.0, 96.0, 97.0, 97.0, 97.0, 97.0, 97.0, 97.0, 92.0, 37.0, -47.0, -155.0, -365.0, -512.0, -645.0, -756.0, -842.0, -893.0, -922.0, -931.0, -932.0, -930.0, -926.0, -926.0, -926.0, -926.0, -924.0]	[-490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -480.0, -469.0, -457.0, -450.0, -447.0, -445.0, -445.0, -445.0, -445.0, -445.0, -445.0, -445.0, -445.0, -445.0, -435.0, -401.0, -297.0, -183.0, -50.0, 97.0, 244.0, 370.0, 473.0, 538.0, 540.0, 540.0, 540.0, 540.0, 540.0, 540.0, 540.0]	[0.01224065080168657, 0.01773611465614522, 0.023357530444627628, 0.03966369809495518, 0.05666208938782802, 0.07300819302327, 0.08997893633204512, 0.10629090664588148, 0.12324492463085335, 0.13947736431873636, 0.15651739826716948, 0.17302153914351948, 0.18993357315775938, 0.20623974080808694, 0.2231937587930588, 0.23967468902264955, 0.25651777372695506, 0.2729942666264833, 0.2899359966177144, 0.30627595625264803, 0.32322929157089675, 0.3396214751774096, 0.3564990345403203, 0.37297211410623277, 0.38994217474828474, 0.4064190089775366, 0.42318870706367306, 0.439641306635167, 0.45645401269575814, 0.47297931623324985, 0.4900531421590131, 0.5060507446323754, 0.5231191092316294, 0.5396167647850234, 0.5565236787952017, 0.5731322676219861, 0.5899562376725953, 0.60627435198694, 0.6232041353214299, 0.6396441055694595, 0.6565537502465304, 0.6729800671673729]
54	animate/a19.jpg	animate	inanimate	left	0.778	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -23.0, -64.0, -123.0, -215.0, -314.0, -396.0, -484.0, -571.0, -634.0, -689.0, -764.0, -814.0, -847.0, -880.0, -903.0, -918.0, -931.0, -942.0, -951.0, -951.0, -938.0, -919.0, -905.0, -889.0, -887.0]	[-490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -497.0, -508.0, -515.0, -528.0, -534.0, -533.0, -514.0, -486.0, -443.0, -392.0, -300.0, -224.0, -143.0, -53.0, 36.0, 129.0, 216.0, 302.0, 375.0, 411.0, 443.0, 470.0, 488.0, 499.0, 500.0]	[0.003197335965523962, 0.009793599252589047, 0.021507129255041946, 0.038047451453167014, 0.05508612006815383, 0.07124517312331591, 0.08836678569059586, 0.10483542792644585, 0.12179866190854227, 0.1381505682002171, 0.15505953021056484, 0.1712694419111358, 0.18842143312940607, 0.20482249140331987, 0.22183931469044182, 0.23813080501713557, 0.25506775634130463, 0.2715640465612523, 0.28840235260577174, 0.3048085308764712, 0.3217355835440685, 0.33813083914719755, 0.35495207853091415, 0.37124425152433105, 0.38846416804153705, 0.4045600744721014, 0.42166154838196235, 0.43815101193467854, 0.4550616806081962, 0.4712545256552403, 0.48832220758049516, 0.504845804454817, 0.5217117584834341, 0.5381390994079993, 0.5550047121068928, 0.5714904210035456, 0.5883362363747437, 0.6045973480504472, 0.6216517179855146, 0.638120018884365, 0.6550136209043558, 0.6715317564448924, 0.688375523823197, 0.7048468967186636, 0.7217104614173877, 0.7381821756571298, 0.7550109243675251]
55	animate/a75.jpg	animate	inanimate	left	0.664	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -11.0, -51.0, -139.0, -281.0, -451.0, -617.0, -791.0, -960.0, -960.0, -960.0, -960.0, -960.0, -960.0, -945.0, -912.0, -878.0, -837.0, -794.0, -752.0, -730.0, -717.0, -713.0, -712.0]	[-490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -485.0, -476.0, -465.0, -448.0, -408.0, -344.0, -260.0, -152.0, -47.0, 116.0, 202.0, 246.0, 272.0, 299.0, 324.0, 346.0, 363.0, 377.0, 386.0, 393.0, 395.0, 396.0]	[0.012861194481956773, 0.018198962417955045, 0.02390912482951535, 0.040864166810933966, 0.057806238139164634, 0.07418579241493717, 0.09110601842257893, 0.10761527930299053, 0.12452287597989198, 0.14084747561719269, 0.15784552558761789, 0.17425272784748813, 0.19113950320752338, 0.2075685507952585, 0.2243778435222339, 0.24086389374861028, 0.25782269039336825, 0.27418654334906023, 0.2910951640296844, 0.3072784517426044, 0.3243847043195274, 0.34082057856721804, 0.3578892844961956, 0.3741660974919796, 0.39100611020694487, 0.4074249178011087, 0.4244103384335176, 0.44087351934285834, 0.45773367070796667, 0.47418934228335274, 0.4910798722994514, 0.5072665733459871, 0.5243892099169898, 0.5406035589476232, 0.5576531502156286, 0.5741777710863971, 0.5910669357763254, 0.6075662979928893, 0.6245636652893154, 0.6406039344146848]
56	animate/a41.jpg	animate	inanimate	left	0.681	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 1.0, 7.0, 21.0, 41.0, 67.0, 98.0, 125.0, 152.0, 161.0, 162.0, 162.0, 162.0, 162.0, 157.0, 114.0, 32.0, -69.0, -189.0, -379.0, -501.0, -605.0, -677.0, -718.0, -741.0, -748.0, -750.0, -752.0, -755.0, -758.0, -758.0]	[-490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -488.0, -485.0, -482.0, -476.0, -470.0, -462.0, -459.0, -454.0, -447.0, -444.0, -444.0, -444.0, -444.0, -444.0, -437.0, -405.0, -361.0, -307.0, -244.0, -133.0, -47.0, 32.0, 108.0, 167.0, 224.0, 270.0, 304.0, 327.0, 346.0, 356.0, 357.0]	[0.007320640521356836, 0.011731688930012751, 0.01633456657145871, 0.02988958896457916, 0.04625139392010169, 0.0633866598145687, 0.07991025668889051, 0.09685710667690728, 0.1130834023715579, 0.13003468968963716, 0.14624221206031507, 0.16337986728467513, 0.17981266954302555, 0.19678170618135482, 0.21316774579463527, 0.2300534971509478, 0.24624053952720715, 0.2633853627485223, 0.2796457917575026, 0.2967322470067302, 0.31295205737114884, 0.32996102999459254, 0.3463218109536683, 0.36336389289499493, 0.37986700978217414, 0.3967821157857543, 0.4132111633734894, 0.4300453734176699, 0.44625903978885617, 0.4634277563309297, 0.47969944932992803, 0.49670944595709443, 0.5131825255230069, 0.5300559888783027, 0.5462484925883473, 0.5633752251524129, 0.5798104167406564, 0.5967350800783606, 0.6132180583008449, 0.6300293990279897, 0.6464908732668846, 0.6633844752868754]
57	animate/a27.jpg	inanimate	animate	right	0.716	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -14.0, -51.0, -140.0, -254.0, -397.0, -540.0, -694.0, -843.0, -960.0, -960.0, -960.0, -960.0, -948.0, -931.0, -912.0, -897.0, -877.0, -847.0, -766.0, -631.0, -447.0, -109.0, 136.0, 362.0, 591.0, 788.0, 928.0]	[-490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -489.0, -489.0, -489.0, -489.0, -489.0, -489.0, -489.0, -489.0, -489.0, -486.0, -485.0, -485.0, -471.0, -428.0, -365.0, -281.0, -177.0, -52.0, 79.0, 263.0, 348.0, 407.0, 454.0, 488.0, 507.0, 518.0, 528.0, 540.0, 540.0, 540.0, 540.0, 540.0, 540.0, 516.0, 489.0, 468.0]	[0.015098633331945166, 0.021060358281829394, 0.028660823722020723, 0.04560494305042084, 0.06245621975540416, 0.0786405314647709, 0.09578330668591661, 0.11223385826451704, 0.12913292161101708, 0.14538140396325616, 0.16234122461173683, 0.17865080559568014, 0.19566387421946274, 0.2122086337476503, 0.2291213504213374, 0.24566645127924858, 0.2624651626829291, 0.2787221783582936, 0.29585846824920736, 0.31232164915127214, 0.3290913472374086, 0.34554804280924145, 0.36244608215929475, 0.3789007297309581, 0.39588717436708976, 0.4122663873131387, 0.4291828586574411, 0.44535863703640644, 0.46240583898179466, 0.47863418266933877, 0.49580665387475165, 0.5123640427336795, 0.5291030208318261, 0.5455771243941854, 0.5624481984268641, 0.5789079659953131, 0.5958636906507309, 0.6122398316001636, 0.6291457216066192, 0.6454983105650172, 0.6624342379000154, 0.6787042242358439, 0.6957876074884553]
58	animate/a17.jpg	inanimate	animate	right	0.794	[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -5.0, -19.0, -31.0, -45.0, -59.0, -75.0, -98.0, -161.0, -216.0, -274.0, -350.0, -435.0, -523.0, -608.0, -685.0, -744.0, -789.0, -816.0, -829.0, -830.0, -828.0, -816.0, -802.0, -792.0, -785.0, -779.0, -776.0, -761.0, -706.0, -575.0, -389.0, -31.0, 244.0, 508.0, 735.0, 894.0]	[-490.0, -495.0, -495.0, -495.0, -495.0, -495.0, -495.0, -495.0, -495.0, -495.0, -495.0, -495.0, -498.0, -504.0, -509.0, -514.0, -517.0, -518.0, -522.0, -525.0, -525.0, -516.0, -479.0, -411.0, -307.0, -167.0, -21.0, 111.0, 216.0, 291.0, 344.0, 411.0, 442.0, 464.0, 477.0, 486.0, 491.0, 495.0, 497.0, 499.0, 505.0, 511.0, 511.0, 511.0, 511.0, 511.0, 511.0, 511.0]	[0.00034447342477506027, 0.00659018756414298, 0.01586967080947943, 0.0325236569478875, 0.04959372821031138, 0.06582821589836385, 0.08286859117652057, 0.09936146806285251, 0.11634961936215404, 0.13270186699082842, 0.14973234360513743, 0.16574359940568684, 0.1828723799699219, 0.19934819020272698, 0.2162967468611896, 0.2326913197975955, 0.24960062313766684, 0.2658631001468166, 0.2828550061167334, 0.2993762136538862, 0.3162981463246979, 0.33266199928038986, 0.3495115693222033, 0.36585289428330725, 0.3828536749133491, 0.3993625944640371, 0.41638999907445395, 0.43272415604587877, 0.44956894742063014, 0.4660556803137297, 0.4829465516668279, 0.49938208458479494, 0.5163306412432576, 0.5324244996663765, 0.5495846828780486, 0.5657567066009506, 0.5828837805020157, 0.599362662731437, 0.6163436460337834, 0.6326801923351013, 0.6496011010094662, 0.6657420634073787, 0.6827701506917947, 0.6993555288645439, 0.7162525442108745, 0.7326781784722698, 0.749622297793394, 0.7657591641982435]
59	inanimate/n56.jpg	inanimate	animate	left	0.664	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -44.0, -160.0, -298.0, -442.0, -573.0, -696.0, -796.0, -868.0, -931.0, -944.0, -944.0, -936.0, -924.0, -912.0, -903.0, -902.0, -902.0, -902.0]	[-490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -495.0, -477.0, -408.0, -304.0, -168.0, -16.0, 130.0, 256.0, 395.0, 446.0, 473.0, 492.0, 507.0, 512.0, 513.0, 513.0, 513.0, 513.0]	[0.008557631888834294, 0.01385478117299499, 0.019366970351256896, 0.03189014260715339, 0.04905203248927137, 0.06544114409189206, 0.08235659143247176, 0.09864842309616506, 0.11559220108756563, 0.13188539807742927, 0.14895581066957675, 0.16529167430417147, 0.18234536157251569, 0.1987638278369559, 0.215703168491018, 0.23185334689333104, 0.2489046448317822, 0.2654432603594614, 0.2823488090361934, 0.2985829553945223, 0.3155680346972076, 0.33215102354006376, 0.3490272175622522, 0.36535898520378396, 0.3823614724969957, 0.39875194944033865, 0.41564998879039194, 0.43217563365760725, 0.44905763035058044, 0.46542830996622797, 0.48235741063399473, 0.4988734981743619, 0.5157087322222651, 0.5321831771216239, 0.5490061231757863, 0.5654781787452521, 0.5823465221037623, 0.5988240389997372, 0.615712862352666, 0.6321658032684354, 0.6490099119764636]
60	animate/a13.jpg	animate	inanimate	left	0.71	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -22.0, -47.0, -96.0, -177.0, -287.0, -399.0, -510.0, -614.0, -713.0, -788.0, -837.0, -870.0, -898.0, -917.0, -920.0, -921.0, -921.0, -921.0, -923.0, -923.0, -923.0, -921.0, -916.0, -910.0]	[-490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -496.0, -502.0, -505.0, -505.0, -479.0, -437.0, -402.0, -347.0, -262.0, -156.0, -43.0, 75.0, 191.0, 323.0, 373.0, 402.0, 420.0, 435.0, 444.0, 449.0, 454.0, 457.0, 459.0, 459.0]	[0.001472920848755166, 0.00923039954068372, 0.017690683213004377, 0.03477850379567826, 0.051268308685394004, 0.06811071073025232, 0.08454453697777353, 0.10146169098879909, 0.11790780523006106, 0.13479867658315925, 0.15123216150095686, 0.1681339555143495, 0.18455412844195962, 0.20142554380436195, 0.21790749803039944, 0.23486049201892456, 0.2512629156190087, 0.26811077899765223, 0.2843558480089996, 0.3014798499061726, 0.31792118549492443, 0.3348697421461111, 0.3512854777436587, 0.36815279710572213, 0.3845883300236892, 0.40146998537966283, 0.417705497071438, 0.4347192483546678, 0.4513172558581573, 0.46812108725862345, 0.48460918547789333, 0.5016062114445958, 0.5178263631387381, 0.5347520504728891, 0.5512660900203628, 0.5681224867221317, 0.5845399289828492, 0.6014226083352696, 0.6176274000390549, 0.6347797325943247, 0.6511886415246408, 0.6681095501917298, 0.6845085604654741]
61	inanimate/n48.jpg	animate	inanimate	right	0.711	[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, -1.0, -5.0, -6.0, -6.0, -6.0, -6.0, -6.0, -6.0, -6.0, -6.0, -6.0, -6.0, -6.0, -15.0, -39.0, -120.0, -245.0, -395.0, -544.0, -684.0, -827.0, -871.0, -880.0, -860.0, -803.0, -718.0, -612.0, -502.0, -409.0, -325.0, -220.0, -93.0, 59.0, 312.0, 485.0, 647.0, 769.0]	[-490.0, -489.0, -489.0, -489.0, -489.0, -489.0, -489.0, -489.0, -489.0, -489.0, -489.0, -489.0, -489.0, -489.0, -489.0, -489.0, -489.0, -489.0, -489.0, -489.0, -489.0, -475.0, -434.0, -346.0, -237.0, -105.0, 83.0, 203.0, 302.0, 393.0, 470.0, 533.0, 540.0, 540.0, 540.0, 540.0, 540.0, 540.0, 540.0, 540.0, 540.0, 540.0, 523.0]	[0.007353067172516603, 0.013842834516253788, 0.02963939175970154, 0.046561324430513196, 0.06303133199980948, 0.07985461938369554, 0.09611300039250636, 0.11320969563530525, 0.12971690852282336, 0.14652073991601355, 0.16302829413325526, 0.17992360281641595, 0.19613317317998735, 0.2132199697662145, 0.22965277201728895, 0.24662522199650994, 0.26311536822322523, 0.2799345596067724, 0.2961123859931831, 0.3131974759089644, 0.32969410746591166, 0.34666416810796363, 0.36299832507938845, 0.3798711057752371, 0.3963219986835611, 0.4132371046944172, 0.4297279335805797, 0.44661095426999964, 0.4629826578893699, 0.4798926438961644, 0.49612576625077054, 0.5132152935038903, 0.5294231572042918, 0.5465983590765973, 0.5630441319881356, 0.5798814140362083, 0.5961486697051441, 0.6132296636278625, 0.6297245885143639, 0.646688846500183, 0.6627806569231325, 0.6798544828488957, 0.6960814612102695]
62	inanimate/n70.jpg	animate	inanimate	right	0.801	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -33.0, -118.0, -204.0, -291.0, -380.0, -491.0, -657.0, -761.0, -848.0, -909.0, -954.0, -960.0, -960.0, -960.0, -942.0, -858.0, -718.0, -539.0, -340.0, 5.0, 248.0, 482.0, 679.0, 813.0]	[-490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -488.0, -477.0, -452.0, -414.0, -336.0, -143.0, 6.0, 168.0, 311.0, 423.0, 501.0, 540.0, 540.0, 540.0, 540.0, 540.0, 540.0, 540.0, 540.0, 540.0, 540.0, 540.0, 533.0]	[0.006761536802514456, 0.013136274872522335, 0.02838089640135877, 0.04540420501871267, 0.06179911928484216, 0.078779761257465, 0.0950890009116847, 0.11195870960364118, 0.12848571981157875, 0.1453277805194375, 0.16177014010463608, 0.17987786416779272, 0.19507469904783648, 0.21193928775028326, 0.22843864996684715, 0.2453230359897134, 0.2618787181781954, 0.2787132695593755, 0.2950996505023795, 0.3119932525223703, 0.3284420974305249, 0.3453374061136856, 0.3618691949886852, 0.3787092076963745, 0.3950553113245405, 0.41196017734182533, 0.42838103292888263, 0.4453275415871758, 0.4617842371590086, 0.4787693164689699, 0.4948740975523833, 0.5119851287890924, 0.5285066776632448, 0.5453347437141929, 0.5615296367614064, 0.5786229186705896, 0.5949587823124602, 0.6120315842345008, 0.6284647278225748, 0.6453299991844688, 0.6616778094830806, 0.6786690327862743, 0.6948925978140323, 0.7119537944090553, 0.7284156099776737, 0.7452641560230404, 0.7615655450063059, 0.7786571202595951]
63	animate/a23.jpg	inanimate	animate	right	0.83	[0.0, 0.0, 0.0, -2.0, -8.0, -13.0, -13.0, -13.0, -13.0, -13.0, -13.0, -13.0, -13.0, -13.0, -13.0, -13.0, -13.0, -13.0, -14.0, -12.0, -11.0, -11.0, -16.0, -48.0, -77.0, -118.0, -181.0, -267.0, -359.0, -447.0, -542.0, -632.0, -717.0, -798.0, -873.0, -891.0, -878.0, -827.0, -731.0, -586.0, -413.0, -236.0, -56.0, 122.0, 294.0, 466.0, 602.0, 744.0, 774.0, 791.0]	[-490.0, -482.0, -482.0, -482.0, -480.0, -480.0, -480.0, -480.0, -480.0, -480.0, -480.0, -480.0, -480.0, -480.0, -480.0, -480.0, -480.0, -480.0, -480.0, -482.0, -484.0, -484.0, -486.0, -486.0, -486.0, -486.0, -486.0, -476.0, -449.0, -416.0, -371.0, -309.0, -226.0, -124.0, 42.0, 148.0, 245.0, 333.0, 411.0, 476.0, 527.0, 540.0, 540.0, 540.0, 528.0, 502.0, 481.0, 460.0, 459.0, 456.0]	[0.000800153189629782, 0.008605077193351462, 0.01634275856486056, 0.03341624315362424, 0.05002585598413134, 0.06676995407906361, 0.08317886300937971, 0.10009635835012887, 0.11650868061406072, 0.13345006927556824, 0.14987502086296445, 0.1667959295300534, 0.18303963321523042, 0.20006191783613758, 0.21651076274429215, 0.2334050474310061, 0.24987573765974957, 0.2667850410070969, 0.28337929383997107, 0.30015035725955386, 0.31656063152331626, 0.33341736955480883, 0.34985597447666805, 0.36681852579204133, 0.38324518404260743, 0.40020090869802516, 0.4163630337570794, 0.4334283263524412, 0.45003759784594877, 0.46678135461115744, 0.4832650155003648, 0.5001289215360885, 0.5166781183943385, 0.5334764884610195, 0.5499376213629148, 0.5667789994113264, 0.5832565163073014, 0.6001514836534625, 0.6164958806184586, 0.6334495572737069, 0.6499158101796638, 0.6667827882047277, 0.6829824599117273, 0.7000607231675531, 0.716571349381411, 0.733501815382624, 0.7498841003252892, 0.7667592703510309, 0.782992392705637, 0.8002641918646987]
64	inanimate/n3.jpg	inanimate	animate	left	0.747	[0.0, -1.0, -1.0, -4.0, -5.0, -7.0, -7.0, -7.0, -7.0, -7.0, -7.0, -7.0, -7.0, -7.0, -7.0, -7.0, -7.0, -7.0, -7.0, -7.0, -7.0, -7.0, -7.0, -7.0, -7.0, -7.0, -7.0, -8.0, -24.0, -58.0, -121.0, -213.0, -323.0, -444.0, -565.0, -672.0, -774.0, -852.0, -915.0, -934.0, -934.0, -934.0, -931.0, -930.0, -929.0]	[-490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -485.0, -475.0, -448.0, -405.0, -353.0, -277.0, -182.0, -56.0, 73.0, 265.0, 359.0, 392.0, 415.0, 422.0, 424.0, 424.0]	[0.002681922895135358, 0.009870057881926186, 0.020481764448049944, 0.037030961306300014, 0.05417237120127538, 0.07055738681083312, 0.08743904216680676, 0.10387935375183588, 0.12078183043195168, 0.1372398913372308, 0.1541717226646142, 0.17051202363654738, 0.1874435136342072, 0.20393877985043218, 0.2207886912219692, 0.23722046947659692, 0.25411953282309696, 0.27056052707484923, 0.28744525442743907, 0.3036920301092323, 0.3208330986672081, 0.3372170902803191, 0.3542212842439767, 0.37061346785048954, 0.38743607256765245, 0.4039501121151261, 0.42076623150205705, 0.4369655618793331, 0.4540376811346505, 0.470437374075118, 0.48746716802270385, 0.5038733462861273, 0.5208737855791696, 0.5372509505323251, 0.5541472832119325, 0.5703790402330924, 0.5874866581434617, 0.6038805484131444, 0.6207744917628588, 0.6371212780650239, 0.6540974827075843, 0.6703538157162257, 0.6874187669745879, 0.7037389292891021, 0.720659837956191]
65	animate/a11.jpg	inanimate	animate	right	0.727	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 3.0, 10.0, 13.0, 14.0, 17.0, 17.0, 17.0, 14.0, -14.0, -55.0, -137.0, -242.0, -338.0, -445.0, -503.0, -538.0, -568.0, -589.0, -596.0, -594.0, -575.0, -521.0, -410.0, -270.0, -102.0, 95.0, 370.0, 516.0, 619.0, 679.0]	[-490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -489.0, -485.0, -482.0, -482.0, -481.0, -479.0, -479.0, -479.0, -479.0, -485.0, -485.0, -456.0, -388.0, -299.0, -122.0, -5.0, 111.0, 214.0, 288.0, 317.0, 322.0, 328.0, 341.0, 353.0, 372.0, 374.0, 374.0, 374.0, 374.0, 374.0, 376.0]	[0.01614243014046224, 0.022240688347665127, 0.030607788066845387, 0.04750446208345238, 0.06431580280332128, 0.08086875433218665, 0.09775791901483899, 0.11415351595496759, 0.13102015265758382, 0.14746831489901524, 0.1643117409403203, 0.18078857516957214, 0.19768047052639304, 0.21411771010753, 0.2310246241177083, 0.24751442900742404, 0.26454080962139415, 0.2808626785990782, 0.29767504332994577, 0.31388461369351717, 0.33094478629209334, 0.34752231380844023, 0.36436676384619204, 0.3807947874374804, 0.3976958987841499, 0.41416146901610773, 0.4309810017439304, 0.4474786572973244, 0.46440536862792214, 0.480712901611696, 0.4975948983046692, 0.514100745851465, 0.5310342838492943, 0.547207331568643, 0.5643832161076716, 0.580873362327111, 0.5977058657081216, 0.6141236493058386, 0.6309954059979646, 0.6475080802119919, 0.6642665143008344, 0.6808675938009401, 0.6977359371594503, 0.7139857848451356]
66	animate/a37.jpg	inanimate	animate	right	0.715	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 13.0, 38.0, 45.0, 45.0, 45.0, 45.0, 45.0, 45.0, 45.0, 40.0, -3.0, -108.0, -234.0, -447.0, -583.0, -699.0, -787.0, -840.0, -872.0, -887.0, -886.0, -860.0, -781.0, -656.0, -505.0, -227.0, -14.0, 191.0, 379.0, 531.0, 650.0]	[-490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -479.0, -467.0, -463.0, -463.0, -463.0, -463.0, -463.0, -463.0, -463.0, -463.0, -465.0, -456.0, -425.0, -316.0, -206.0, -77.0, 45.0, 169.0, 282.0, 370.0, 402.0, 420.0, 446.0, 470.0, 489.0, 509.0, 509.0, 509.0, 509.0, 509.0, 509.0]	[0.013834642522851937, 0.019797391469182912, 0.026211724187305663, 0.04310976353735896, 0.059384869869973045, 0.07640988515049685, 0.09271912480471656, 0.10971205477108015, 0.12619332633039448, 0.14305142969533335, 0.15931424804148264, 0.1764406392685487, 0.19294785214879084, 0.20975407287915004, 0.2262742564198561, 0.2431664931064006, 0.2593275941617321, 0.2763819640967995, 0.29286425965983653, 0.3098616269562626, 0.32632378386188066, 0.3431166925947764, 0.35953720685938606, 0.3764048675511731, 0.3927646245138021, 0.40982752777199494, 0.42626954602019396, 0.4430795214138925, 0.45947443568729796, 0.47656362160341814, 0.49268034935812466, 0.5097493966168258, 0.526285622814612, 0.5431167608621763, 0.559557413776929, 0.5764755917844013, 0.5928578767270665, 0.6097951693882351, 0.6262368463067105, 0.6431263523263624, 0.6594055546593154, 0.6764257912800531, 0.6927053349427297, 0.7097323982234229]
